timestamp,btc_price,eth_price,btc_pct_change,eth_pct_change,price_ratio,pct_change_corr,price_ratio_change,btc_pct_change_zscore,eth_pct_change_zscore,price_ratio_change_zscore,pct_change_corr_zscore,btc_pct_change_norm,eth_pct_change_norm,price_ratio_change_norm,pct_change_corr_norm,cluster
2024-09-22 05:00:00+00:00,63904.195,2664.493,0.0125750876548833,0.0242995475694109,23.983622775514892,0.9121449219967884,-0.0114463195286466,0.3438216629416009,0.5377345255553583,-0.496727060263129,0.6981248732177779,0.4609215598957139,0.3814029598056602,0.6425168671172509,0.903545719802956,1
2024-09-23 05:00:00+00:00,63072.5725,2623.25,-0.0130135822851692,-0.0154787421096621,24.043675783855903,0.9129025979659264,0.0025039173148737,-0.4405429020486918,-0.4145810420121446,0.1014668552943661,0.70526845117497,0.3922845010798834,0.3124625533312783,0.6741858466717349,0.9047024162400789,1
2024-09-24 05:00:00+00:00,64183.725,2626.2515,0.0176170474099497,0.0011441913656722,24.43929113415071,0.9065924559762198,0.0164540294858095,0.4983718829900087,-0.0166182724985016,0.699655424822086,0.645774692549247,0.4744457207476175,0.3412720320653289,0.7058545432020968,0.895069117766148,1
2024-09-25 05:00:00+00:00,63421.125,2593.95,-0.0118815166928999,-0.0122994694148675,24.449632799398604,0.9056758176283728,0.000423157332638,-0.4058419137636021,-0.3384673904393378,0.0122427098500514,0.6371323734535977,0.3953210658103677,0.3179726030000892,0.6694622318633011,0.8936697434237216,1
2024-09-26 05:00:00+00:00,65351.0605,2643.8885,0.0304304835336806,0.0192519131054955,24.717782349747353,0.875870170855338,0.0109674264864765,0.8911396694660731,0.4168911982489613,0.4643868363317791,0.356116517124047,0.5088154856051808,0.3726548217010825,0.6933991906400969,0.8481673296838144,1
2024-09-27 05:00:00+00:00,66038.91,2695.995,0.0105254527583373,0.0197082819491063,24.49519008751871,0.8906195614502849,-0.0090053492291114,0.2809945997224292,0.4278169358266622,-0.3920568960489125,0.4951778386226244,0.4554237786013058,0.3734457620314638,0.6480582094884371,0.8706843003227452,1
2024-09-28 05:00:00+00:00,65750.405,2671.47,-0.0043687123242949,-0.0090968269599907,24.61206938502023,0.8910408902997079,0.0047715203304781,-0.1755533702698118,-0.2617942531139692,0.1987029339394687,0.4991502431914149,0.415472828153929,0.3235231551835201,0.6793336211750914,0.8713275166828194,1
2024-09-29 05:00:00+00:00,64438.2,2628.1,-0.019957367562983,-0.0162345075931976,24.518930025493702,0.8916517248997099,-0.0037842961544395,-0.6533894130857257,-0.4326745106154386,-0.1681752360380891,0.5049093602306256,0.3736590313061768,0.3111527237721242,0.6599107267560174,0.8722600396006273,1
2024-09-30 05:00:00+00:00,63772.226,2642.5,-0.0103350807440306,0.0054792435599864,24.13329271523179,0.8812467328288313,-0.0157281459615465,-0.3584393108474731,0.0871654176543438,-0.6803341594374867,0.4068082259332992,0.3994691053695209,0.3487851821473172,0.6327965250699872,0.8563753900315425,1
2024-10-01 05:00:00+00:00,61492.05,2486.6835,-0.0357550009309695,-0.0589655629139072,24.72853903602931,0.8893180735816315,0.0246649443083177,-1.1376312221983471,-1.4556810181553586,1.0517440196667451,0.4829070521271261,0.331284687771728,0.2370948307189995,0.724494462836035,0.86869740032598,-1
2024-10-02 05:00:00+00:00,61326.895,2396.06,-0.0026857943425208,-0.0364435200539192,25.59489119638073,0.8679807297869035,0.0350345064497801,-0.1239672099191156,-0.9164901127134736,1.4963966122784118,0.2817326913110999,0.419986956507136,0.2761281527126765,0.7480348123749359,0.8361230142423088,-1
2024-10-03 05:00:00+00:00,61011.465,2373.514,-0.0051434203541529,-0.0094096141165078,25.705121183190823,0.8500598402797608,0.004306718319853,-0.1993003461094174,-0.2692825609544941,0.1787719651814769,0.112769603565152,0.4133948115655314,0.3229810586307464,0.678278455908976,0.8087643148941399,1
2024-10-04 05:00:00+00:00,61979.05,2405.2585,0.0158590684554125,0.0133744734600258,25.768145087108103,0.8512681881103457,0.0024518034156746,0.4444848931164411,0.2761818485766489,0.0992321823087693,0.1241622400994805,0.469730254676804,0.3624685346219652,0.6740675408661235,0.8106090238295869,1
2024-10-05 05:00:00+00:00,61879.315,2414.496,-0.0016091727769302,0.0038405435424093,25.628253266934383,0.8484159034036658,-0.0054288665210794,-0.0909657366916314,0.0479339788493529,-0.2386953281386823,0.0972701134012443,0.4228748024910401,0.3459451242611489,0.6561773230940415,0.8062546194505893,1
2024-10-06 05:00:00+00:00,63490.1825,2486.05,0.0260324067905406,0.0296351702384265,25.538578266728344,0.8231251335445936,-0.0034990679728351,0.7563262712117435,0.6654724592715665,-0.1559444929550057,-0.1411782384597393,0.4970184264847717,0.390650214993441,0.6605582344329775,0.7676447854586822,6
2024-10-07 05:00:00+00:00,62684.925,2438.445,-0.0126831813721751,-0.0191488505862713,25.70692593025473,0.8327951319995807,0.0065918964543814,-0.4304151865793014,-0.5024455898631077,0.2767616747020585,-0.0500068266388058,0.3931707428013604,0.3061018281159953,0.6834661283788055,0.7824073663183992,1
