timestamp,open,high,low,close,volume,trade_count,vwap
2021-01-01 06:00:00+00:00,742.15,745.0,716.65,733.65,6534.81013,6514.0,731.8077801819
2021-01-02 06:00:00+00:00,735.29,791.08,725.44,786.88,16071.74933,15214.0,769.7877324777
2021-01-03 06:00:00+00:00,786.64,1098.0,784.55,1086.86,44039.92386,43031.0,942.6204836985
2021-01-04 06:00:00+00:00,1086.86,1169.05,880.0,991.4,50778.44556,51353.0,1030.8937818789
2021-01-05 06:00:00+00:00,992.0,1138.0,980.08,1105.56,25283.79028,26369.0,1073.6619423764
2021-01-06 06:00:00+00:00,1104.7,1228.49,1093.65,1212.89,24657.30449,28378.0,1172.4414987613
2021-01-07 06:00:00+00:00,1212.27,1290.0,1059.9,1149.52,29343.04389,29831.0,1198.8967588407
2021-01-08 06:00:00+00:00,1149.53,1274.81,1126.6,1187.2,23375.16751,26741.0,1208.0820000635
2021-01-09 06:00:00+00:00,1186.99,1344.49,1175.0,1319.31,18528.98057,21164.0,1268.9786843713
2021-01-10 06:00:00+00:00,1318.8,1349.99,1007.03,1092.0,34149.59832,43047.0,1213.7368760672
2021-01-11 06:00:00+00:00,1096.29,1148.0,912.0,1129.43,44372.22126,46756.0,1023.7464020575
2021-01-12 06:00:00+00:00,1130.0,1149.97,987.3,1034.85,27234.5122,30195.0,1064.8005211697
2021-01-13 06:00:00+00:00,1036.17,1148.0,1031.55,1110.53,21471.1329,20908.0,1097.5994993519
2021-01-14 06:00:00+00:00,1110.25,1255.32,1107.05,1184.18,26840.74948,25787.0,1204.0567332449
2021-01-15 06:00:00+00:00,1183.69,1246.0,1070.1,1163.89,26921.26511,29320.0,1164.2141187212
2021-01-16 06:00:00+00:00,1164.77,1293.11,1163.48,1215.22,20045.6135,23468.0,1235.7047839509
2021-01-17 06:00:00+00:00,1214.25,1268.87,1166.29,1207.85,18269.02018,21199.0,1219.2881095018
2021-01-18 06:00:00+00:00,1207.85,1345.0,1195.3,1320.57,17491.56837,21173.0,1273.1343371738
2021-01-19 06:00:00+00:00,1323.0,1439.95,1319.0,1368.36,29336.15788,36466.0,1386.2963752703
2021-01-20 06:00:00+00:00,1367.97,1389.83,1233.86,1305.76,26609.89276,34901.0,1316.3719328465
2021-01-21 06:00:00+00:00,1305.7,1322.44,1040.41,1174.8,40135.19847,41099.0,1171.9660234071
2021-01-22 06:00:00+00:00,1175.69,1275.06,1120.1,1265.64,18719.01805,23775.0,1223.3213855436
2021-01-23 06:00:00+00:00,1265.61,1337.44,1197.64,1323.99,14805.55291,20192.0,1262.0530644025
2021-01-24 06:00:00+00:00,1326.17,1475.32,1298.92,1441.03,27254.50878,30823.0,1384.4375594225
2021-01-25 06:00:00+00:00,1441.13,1445.84,1285.15,1340.27,26522.63414,30806.0,1370.1967470601
2021-01-26 06:00:00+00:00,1340.27,1375.0,1245.33,1286.54,21266.34618,23838.0,1319.1685448832
2021-01-27 06:00:00+00:00,1285.0,1312.16,1207.0,1303.91,26239.26252,30534.0,1262.1652895808
2021-01-28 06:00:00+00:00,1303.57,1377.5,1266.87,1305.82,25143.24304,31599.0,1332.6198677585
2021-01-29 06:00:00+00:00,1304.68,1440.0,1295.02,1338.0,35636.51139,44599.0,1374.4004374177
2021-01-30 06:00:00+00:00,1337.76,1393.0,1328.12,1351.0,13194.71091,16855.0,1365.0296018413
2021-01-31 06:00:00+00:00,1351.0,1372.57,1270.78,1321.58,16849.27888,21131.0,1311.7718111472
2021-02-01 06:00:00+00:00,1322.16,1411.34,1300.0,1389.21,13700.25496,18747.0,1354.038912038
2021-02-02 06:00:00+00:00,1389.23,1564.53,1389.23,1544.57,30016.045,40854.0,1487.4137880452
2021-02-03 06:00:00+00:00,1544.56,1698.0,1515.36,1658.07,26985.26337,37434.0,1624.4186573572
2021-02-04 06:00:00+00:00,1658.08,1685.98,1556.45,1633.55,29010.21591,40682.0,1627.1980070141
2021-02-05 06:00:00+00:00,1633.33,1764.0,1632.82,1662.43,21791.58519,33923.0,1699.6392781786
2021-02-06 06:00:00+00:00,1662.99,1720.3,1587.74,1617.66,18594.19007,30400.0,1674.2966288754
2021-02-07 06:00:00+00:00,1618.07,1657.26,1491.14,1610.0,20260.6991,30695.0,1584.5905721104
2021-02-08 06:00:00+00:00,1608.93,1783.0,1608.52,1747.1,23720.49893,36009.0,1716.6683572078
2021-02-09 06:00:00+00:00,1745.0,1828.0,1717.34,1800.46,20688.37689,33456.0,1770.321169732
2021-02-10 06:00:00+00:00,1800.58,1843.14,1680.0,1720.27,21756.48177,33888.0,1740.9907232046
2021-02-11 06:00:00+00:00,1721.64,1819.04,1720.85,1762.73,14793.14514,27323.0,1779.0355801057
2021-02-12 06:00:00+00:00,1763.06,1875.51,1748.49,1853.21,14995.39667,27550.0,1824.1320187661
2021-02-13 06:00:00+00:00,1854.11,1854.58,1766.61,1840.17,11639.13432,22202.0,1813.1767382456
2021-02-14 06:00:00+00:00,1840.17,1851.46,1651.0,1725.64,15982.60491,24029.0,1769.8518489329
2021-02-15 06:00:00+00:00,1725.83,1837.24,1723.3,1808.0,13110.92363,21346.0,1795.6251764631
2021-02-16 06:00:00+00:00,1806.52,1824.32,1725.0,1746.82,11584.23407,18710.0,1767.7625243789
2021-02-17 06:00:00+00:00,1748.64,1919.43,1744.26,1901.33,18077.71732,25195.0,1841.5257643052
2021-02-18 06:00:00+00:00,1900.01,1951.73,1878.51,1913.33,15559.78176,20478.0,1920.6540471359
2021-02-19 06:00:00+00:00,1913.31,2046.67,1910.0,2015.11,20427.97262,27892.0,1965.2127179716
2021-02-20 06:00:00+00:00,2015.49,2037.06,1805.01,1944.99,18539.54924,27631.0,1961.1213058077
2021-02-21 06:00:00+00:00,1943.41,1976.1,1835.0,1867.77,12008.08045,20398.0,1921.7517031087
2021-02-22 06:00:00+00:00,1868.49,1891.88,1510.0,1620.0,34107.39518,48602.0,1717.4746404186
2021-02-23 06:00:00+00:00,1620.0,1655.3,1351.53,1628.16,38103.85248,49584.0,1528.3958757206
2021-02-24 06:00:00+00:00,1627.15,1715.04,1555.7,1624.43,16929.3171,23069.0,1635.5828461275
2021-02-25 06:00:00+00:00,1623.97,1672.0,1448.04,1449.4,18733.08406,24699.0,1542.847803997
2021-02-26 06:00:00+00:00,1451.2,1563.67,1401.0,1506.18,15929.40731,22030.0,1481.5996853307
2021-02-27 06:00:00+00:00,1506.44,1527.94,1353.27,1362.4,20999.51645,22330.0,1458.9501551277
2021-02-28 06:00:00+00:00,1364.6,1459.79,1290.0,1434.99,28301.6852,29941.0,1376.2496709831
2021-03-01 06:00:00+00:00,1435.0,1606.0,1421.77,1559.49,19715.90434,22162.0,1531.7013780329
2021-03-02 06:00:00+00:00,1559.29,1598.1,1455.0,1545.81,13984.33483,17860.0,1522.4571143062
2021-03-03 06:00:00+00:00,1545.81,1657.35,1531.76,1563.3,16535.72376,22457.0,1595.6743747382
2021-03-04 06:00:00+00:00,1563.3,1602.96,1443.74,1472.01,12532.05451,18127.0,1521.7366110451
2021-03-05 06:00:00+00:00,1472.01,1574.94,1443.48,1574.94,10479.2888,17776.0,1510.8068859068
2021-03-06 06:00:00+00:00,1574.97,1687.53,1512.72,1663.64,21296.21543,23025.0,1618.0952736625
2021-03-07 06:00:00+00:00,1664.45,1755.4,1631.1,1749.49,15596.68625,20365.0,1694.1784304235
2021-03-08 06:00:00+00:00,1750.49,1859.0,1665.27,1843.22,17761.82193,27296.0,1790.7991998229
2021-03-09 06:00:00+00:00,1842.0,1879.96,1758.12,1800.51,16762.28513,26513.0,1824.7244797096
2021-03-10 06:00:00+00:00,1801.2,1871.06,1763.3,1778.11,13625.49736,20434.0,1814.5234424514
2021-03-11 06:00:00+00:00,1777.0,1847.66,1725.1,1810.29,13399.74357,19635.0,1802.8830654027
2021-03-12 06:00:00+00:00,1809.66,1817.22,1720.22,1771.62,11950.42935,17926.0,1760.5683766088
2021-03-13 06:00:00+00:00,1772.16,1943.83,1765.0,1896.93,14901.37313,22488.0,1886.5080380689
2021-03-14 06:00:00+00:00,1897.38,1906.76,1837.21,1863.05,8623.77609,14697.0,1872.8675928922
2021-03-15 05:00:00+00:00,1863.02,1864.49,1703.03,1749.06,15363.62259,27741.0,1775.4392544139
2021-03-16 05:00:00+00:00,1749.65,1818.99,1736.06,1772.02,11049.68025,17935.0,1786.1699980617
2021-03-17 05:00:00+00:00,1769.99,1853.95,1741.37,1829.64,11565.83557,20965.0,1809.8690145689
2021-03-18 05:00:00+00:00,1830.2,1834.19,1733.36,1783.0,8785.49476,18080.0,1792.4679314423
2021-03-19 05:00:00+00:00,1782.99,1844.0,1781.62,1829.4,7862.28661,14445.0,1816.8306846215
2021-03-20 05:00:00+00:00,1827.13,1868.86,1766.9,1770.21,8149.36687,17136.0,1823.3631492635
2021-03-21 05:00:00+00:00,1770.05,1811.18,1748.14,1788.14,6963.39389,14941.0,1780.6833617973
2021-03-22 05:00:00+00:00,1788.65,1809.35,1652.39,1694.78,12155.49326,21434.0,1725.5138417112
2021-03-23 05:00:00+00:00,1695.93,1721.1,1650.0,1677.55,9762.23766,16134.0,1683.7284113533
2021-03-24 05:00:00+00:00,1678.14,1740.83,1537.87,1573.68,13937.56104,24221.0,1636.0575089388
2021-03-25 05:00:00+00:00,1573.29,1629.65,1554.53,1620.03,10438.48183,19539.0,1599.0944858759
2021-03-26 05:00:00+00:00,1620.1,1720.0,1611.2,1697.22,7575.77198,15081.0,1663.1278254315
2021-03-27 05:00:00+00:00,1696.42,1733.21,1666.91,1718.61,7352.11847,11955.0,1704.8073013689
2021-03-28 05:00:00+00:00,1718.29,1725.55,1660.56,1696.78,6206.73033,12325.0,1691.8451747109
2021-03-29 05:00:00+00:00,1697.25,1840.9,1685.18,1803.16,11976.54662,21915.0,1794.3183784631
2021-03-30 05:00:00+00:00,1802.56,1864.44,1797.23,1825.45,8677.69227,21200.0,1836.9034813376
2021-03-31 05:00:00+00:00,1825.01,1947.84,1771.88,1917.48,14068.28372,31949.0,1888.2598066302
2021-04-01 05:00:00+00:00,1917.42,2009.65,1885.33,1993.92,14430.13437,32954.0,1957.3619703638
2021-04-02 05:00:00+00:00,1994.83,2145.45,1980.57,2099.23,18080.53957,40070.0,2069.0940186035
2021-04-03 05:00:00+00:00,2099.98,2129.32,1977.0,2015.24,13514.90905,31937.0,2050.2375189223
2021-04-04 05:00:00+00:00,2013.94,2095.75,1998.33,2023.6,8370.19778,18231.0,2057.9734672969
2021-04-05 05:00:00+00:00,2023.0,2151.58,2003.12,2123.74,10330.47153,25449.0,2096.024774559
2021-04-06 05:00:00+00:00,2122.53,2136.68,2045.66,2090.29,11775.86797,26273.0,2102.5650743806
2021-04-07 05:00:00+00:00,2090.37,2110.0,1931.0,2017.63,16133.81149,38370.0,1993.9871358889
2021-04-08 05:00:00+00:00,2017.76,2097.47,1984.15,2075.3,10484.22796,22978.0,2052.2206738551
2021-04-09 05:00:00+00:00,2075.58,2196.48,2047.9,2187.93,12583.12429,27949.0,2098.9461339243
