timestamp,btc_price,eth_price,price_pair,btc_returns,eth_returns,return_spread,volatility_ratio_7D,eth_beta_7D,correlation_7D,volatility_ratio_14D,eth_beta_14D,correlation_14D,volatility_ratio_30D,eth_beta_30D,correlation_30D,volatility_ratio_60D,eth_beta_60D,correlation_60D,volatility_ratio_90D,eth_beta_90D,correlation_90D,volatility_ratio_120D,eth_beta_120D,correlation_120D,return_spread_norm,volatility_ratio_7D_norm,eth_beta_7D_norm,correlation_7D_norm,volatility_ratio_14D_norm,eth_beta_14D_norm,correlation_14D_norm,volatility_ratio_30D_norm,eth_beta_30D_norm,correlation_30D_norm,volatility_ratio_60D_norm,eth_beta_60D_norm,correlation_60D_norm,volatility_ratio_90D_norm,eth_beta_90D_norm,correlation_90D_norm,volatility_ratio_120D_norm,eth_beta_120D_norm,correlation_120D_norm,cluster
2024-01-31 06:00:00+00:00,42112.0855,2266.497,18.580252036512736,-0.0197073069193423,-0.0304193757244326,0.0107120688050903,1.2363249158405274,0.6252534381318378,0.7730164042773446,0.9760832406772578,0.7599135468877385,0.7417388774807331,0.8668018543217212,0.6792165384314448,0.5887461549983568,0.9048769190726252,0.7139387882631621,0.6460267311300135,0.8156792239642613,0.7620062779659273,0.6215526894671428,0.9096351553359718,0.7322412637263013,0.6660723956730824,0.7727042818774584,0.3849919306734368,0.2098485072354133,0.8317588514773102,0.5253620694647503,0.3609058933379317,0.7673577658999301,0.4771624330900822,0.1462730628292099,0.4098330816913187,0.5165803846211724,0.0845189725122713,0.1388175418118095,0.3514149924139233,0.0983679007899269,0.0012504235635117,0.5870270163305273,0.0242333109049244,0.0780175783762246,1
2024-02-01 06:00:00+00:00,43094.05,2304.135,18.702918882791156,0.0233178786645462,0.0166062430261326,0.0067116356384135,1.2279881651141158,0.6429631114351497,0.7895510914473122,0.8811507215190769,0.861656537522426,0.7592492797395153,0.876257565624013,0.6800111154179037,0.595864884593362,0.8892602314564777,0.7123277181040496,0.6334447114740717,0.8202303331402233,0.7592301836059494,0.6227436264292208,0.9107902869234726,0.7325730699060189,0.6672204365321122,0.7652994450421224,0.3818793633705132,0.2141442094928749,0.8441440666901214,0.4416238788319769,0.4024419682414493,0.7835876082773339,0.4879682259898562,0.1468810702403223,0.4207008002079154,0.4941289421912208,0.0827683620606448,0.1032363524801711,0.3587738670222608,0.0943367466470959,0.0049254330767867,0.5895407942460537,0.0247557075817809,0.0818502873895512,1
2024-02-02 06:00:00+00:00,43154.985,2322.5,18.581263724434876,0.0014140003086271,0.0079704531201512,-0.006556452811524,1.04135384433834,0.7434245685655311,0.7741680324512877,0.873630688918665,0.8496767529508152,0.7423036870385951,0.8979330740352575,0.6017109544175223,0.5402961669808145,0.8882334403790891,0.7153445406625867,0.6353929424091286,0.8231620226139257,0.7545871354492715,0.6211474726548706,0.9115446650046658,0.7309380526320671,0.6662826823256603,0.7407400970927571,0.312198512459421,0.2385123895711688,0.8326214721385181,0.4349905994347589,0.3975512801833298,0.7678812701553936,0.5127385523462082,0.0869660727122751,0.3358675201567751,0.4926527686691391,0.0860464819313442,0.1087458315350126,0.363514235665032,0.0875945972871927,0.0,0.5911824591273364,0.022181531322489,0.0787196157143372,1
2024-02-03 06:00:00+00:00,42881.152,2299.295,18.649695667585064,-0.0063453387829933,-0.0099913885898815,0.0036460498068882,0.9850210921342224,0.7865326837253882,0.7747512831224428,0.8786205705182283,0.847754817353342,0.7448548212825699,0.893027230779328,0.6067189590736384,0.5418165518828478,0.8673400073528814,0.7346201702466518,0.637165463863306,0.8219777495013179,0.756114266218583,0.6215091029121913,0.9108599374716744,0.7317644327458068,0.6665349054548407,0.7596250188134195,0.2911663995477634,0.2489688008462702,0.8330583528010319,0.4393920801952448,0.3967666594400394,0.7702458364315649,0.5071322553128504,0.0907981796039861,0.3381885965414962,0.4626151755327484,0.1069916396705542,0.1137584148229184,0.3615993360217237,0.0898121370135454,0.0011159235780396,0.5896923665965705,0.0234825867326244,0.0795616570519566,1
2024-02-04 06:00:00+00:00,42750.55,2293.773,18.637655077464075,-0.0030456737729434,-0.0024016057095761,-0.0006440680633672,0.9963888516384732,0.763133680131225,0.7603778911925932,0.8759570333025746,0.8329726229215064,0.7296482275965869,0.8936259040380565,0.607765909945148,0.543115360718245,0.8666907562994541,0.7369234257483658,0.6386847211966359,0.8224525741159251,0.756320801043615,0.6220379896757396,0.9112352686253752,0.7315784836546146,0.6666401160735573,0.7516839730541196,0.2954106090367593,0.2432930805300179,0.8222920437345617,0.4370426240857924,0.3907319013566677,0.7561513219267969,0.5078164068316141,0.0915993025911812,0.3401714066260187,0.4616817751211569,0.1094943880029346,0.118054782520545,0.362367099365724,0.0901120453046934,0.0027479695631555,0.5905091559350243,0.0231898279076201,0.079912900375294,1
2024-02-05 06:00:00+00:00,42746.937,2311.435,18.493679034885258,-8.45135325745483e-05,0.0076999772863313,-0.0077844908189058,0.7988344793672935,0.9044378594038318,0.7224961465369294,0.8480488315464709,0.7795225544027213,0.6610731914253482,0.8923549078952582,0.6082815602995458,0.5428030357154853,0.8892356746811684,0.759873893764309,0.6757069745941119,0.8224020417395699,0.7587671699571606,0.6240116697777243,0.911200469006522,0.7310946185426901,0.6661737593042433,0.7384669879834734,0.2216527026461078,0.2775681725373097,0.7939169341619216,0.4124253239278084,0.3689111740933441,0.6925912727836785,0.506363938513111,0.0919938763610734,0.3396945996100493,0.4940936379679005,0.1344326744898265,0.2227514722127595,0.3622853914991618,0.0936644066087274,0.0088383785284624,0.5904334255902839,0.0224280291770138,0.0783559786167022,1
2024-02-06 06:00:00+00:00,43013.824,2364.479,18.191670976989013,0.0062434180956638,0.0229485146672954,-0.0167050965716315,0.7269709921416081,1.181935764839881,0.8592330156132987,1.130275072896391,0.6379067787792592,0.7210101308858291,0.8947719908965129,0.6092544253286847,0.5451437951138581,0.8788138985475858,0.7751569162349972,0.6812186715426024,0.8112926376247266,0.7666065553670124,0.6219422543241094,0.9137740720404492,0.7264520973696842,0.6638130911558212,0.7219548685906207,0.1948221126532831,0.3448787523772874,0.8963389233794014,0.6613717862075267,0.3110972310676665,0.7481449411489907,0.509126131382387,0.0927383091319804,0.3432680903455933,0.4791106971143591,0.1510394117683369,0.2383382172684502,0.3443221415102843,0.105047942927869,0.0024525481099629,0.5960340571893342,0.0151188294656689,0.0704749402209286,1
2024-02-07 06:00:00+00:00,44548.49,2423.4,18.38264009243212,0.0356784367741866,0.024919231678522,0.0107592050956646,1.2024507674332228,0.6579146999760801,0.791110035891836,1.2003881747936038,0.6363671948509877,0.7638876555257025,0.8234146273737118,0.5810657731482154,0.4784580570764555,0.8887788474662376,0.7724077117461429,0.6864996358197708,0.8918499653106505,0.7594582348713254,0.6773228004248795,0.9168563420934864,0.7245931120079239,0.6643477901817211,0.7727915315642256,0.3723448490696979,0.2177709038732789,0.8453117853322567,0.7232172354233123,0.3104687035104754,0.7878867732413614,0.4275804001887555,0.0711684553266533,0.241463151642697,0.4934368770613272,0.1480520892829536,0.2532724643080986,0.4745785801724388,0.0946678988645607,0.173346592254485,0.6027416413925993,0.0121920371553659,0.0722600210914085,1
2024-02-08 06:00:00+00:00,46268.756,2452.55,18.865570936372347,0.0386155849502418,0.0120285549228358,0.026587030027406,1.487839839635671,0.4391580368265222,0.6533968230866888,1.3038215935465705,0.5619276736549433,0.7326534349227054,0.8865282740223647,0.5927694911435684,0.5255069138766232,0.904096824117092,0.7346390817437634,0.6641848606768331,0.9123200880803558,0.7523397684488181,0.6863746838175804,0.9226334747173404,0.7182028202845855,0.6626379636309607,0.8020889741647159,0.4788962770660799,0.1647087453776401,0.7421584712896808,0.8144539097909597,0.280079135552103,0.758936754293998,0.4997053808519824,0.0801240976369816,0.3132896939221858,0.5154588755396985,0.1070121891570629,0.1901676320978863,0.5076775590928231,0.0843312057667361,0.2012790174293568,0.6153137401578409,0.0021311420772305,0.0665518029728802,1
2024-02-09 06:00:00+00:00,47360.685,2505.99,18.898992015131743,0.0235997051660519,0.0217895659619578,0.0018101392040941,1.4008692611245972,0.4883632632787379,0.6841330837896827,1.1841456880981422,0.6276420483057313,0.7432196251703176,1.1861782291360217,0.59461803924184,0.7053229728002193,0.9057177767677412,0.7355827043272102,0.6662303315920436,0.9134837036425836,0.7538891601677846,0.6886654621660647,0.9246554930085528,0.718232525836315,0.6641176502719559,0.7562267322050602,0.4464253794857666,0.1766440870821176,0.7651812959570312,0.708890043231261,0.3069067053994785,0.7687302244675571,0.8421392024725664,0.0815385998975565,0.5878036064209209,0.517789249688958,0.10803754211741,0.195952099925521,0.5095590566978401,0.0865810705180299,0.2083479324866201,0.6197140223250329,0.0021779105898631,0.0714917040933283,1
